Fecha;Producto;unidades;Impuesto Componente Base;Impuesto Componente Variable;Credito fiscal Componente Variable;Impuesto Específico Resultante
19-05-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0361;;1,4361
19-05-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0549;;1,9849
26-05-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-7,2266;;-1,2266
26-05-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-8,1428;;-2,1428
26-05-2022;Petróleo Diesel;UTM/m3;1,5;-5,7785;;-4,2785
26-05-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2878;;1,6878
26-05-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4373;;2,3673
02-06-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-6,8911;;-0,8911
02-06-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-7,9519;;-1,9519
02-06-2022;Petróleo Diesel;UTM/m3;1,5;-4,9151;;-3,4151
02-06-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2328;;1,6328
02-06-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,3537;;2,2837
09-06-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-7,4048;;-1,4048
09-06-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-8,4003;;-2,4003
09-06-2022;Petróleo Diesel;UTM/m3;1,5;-5,7137;;-4,2137
09-06-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,3108;;1,7108
09-06-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4723;;2,4023
16-06-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-8,5694;;-2,5694
16-06-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-9,7652;;-3,7652
16-06-2022;Petróleo Diesel;UTM/m3;1,5;-7,131;;-5,6310
16-06-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0413;;1,4413
16-06-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0628;;1,9928
23-06-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-8,734;;-2,7340
23-06-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-10,6092;;-4,6092
23-06-2022;Petróleo Diesel;UTM/m3;1,5;-8,4811;;-6,9811
23-06-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,09;;1,4900
23-06-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1368;;2,0668
30-06-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-8,3364;;-2,3364
30-06-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-10,2532;;-4,2532
30-06-2022;Petróleo Diesel;UTM/m3;1,5;-8,6274;;-7,1274
30-06-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0045;;1,4045
30-06-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0068;;1,9368
07-07-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-8,6104;;-2,6104
07-07-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-10,2406;;-4,2406
07-07-2022;Petróleo Diesel;UTM/m3;1,5;-8,4749;;-6,9749
07-07-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
07-07-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
14-07-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-8,1246;;-2,1246
14-07-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-9,5724;;-3,5724
14-07-2022;Petróleo Diesel;UTM/m3;1,5;-7,456;;-5,9560
14-07-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,2604;;1,1396
14-07-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,3957;;1,5343
21-07-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-6,9312;;-0,9312
21-07-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-8,3082;;-2,3082
21-07-2022;Petróleo Diesel;UTM/m3;1,5;-7,3902;;-5,8902
21-07-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1735;;1,5735
21-07-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,2636;;2,1936
28-07-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-4,2792;;1,7208
28-07-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-5,5182;;0,4818
28-07-2022;Petróleo Diesel;UTM/m3;1,5;-5,2296;;-3,7296
28-07-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2371;;1,6371
28-07-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,3603;;2,2903
04-08-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-3,5768;;2,4232
04-08-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-4,7725;;1,2275
04-08-2022;Petróleo Diesel;UTM/m3;1,5;-4,5242;;-3,0242
04-08-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4071;;1,8071
04-08-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,6186;;2,5486
11-08-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-2,4146;;3,5854
11-08-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-3,5877;;2,4123
11-08-2022;Petróleo Diesel;UTM/m3;1,5;-3,6765;;-2,1765
11-08-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2994;;1,6994
11-08-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4549;;2,3849
18-08-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-1,4997;;4,5003
18-08-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,5174;;3,4826
18-08-2022;Petróleo Diesel;UTM/m3;1,5;-2,7139;;-1,2139
18-08-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4706;;1,8706
18-08-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,7151;;2,6451
25-08-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-1,0291;;4,9709
25-08-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-1,7977;;4,2023
25-08-2022;Petróleo Diesel;UTM/m3;1,5;-2,6698;;-1,1698
25-08-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
25-08-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
01-09-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-0,9361;;5,0639
01-09-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-1,5564;;4,4436
01-09-2022;Petróleo Diesel;UTM/m3;1,5;-3,9348;;-2,4348
01-09-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1088;;1,5088
01-09-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1653;;2,0953
08-09-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0832;;5,9168
08-09-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6293;;5,3707
08-09-2022;Petróleo Diesel;UTM/m3;1,5;-3,3949;;-1,8949
08-09-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0239;;1,4239
08-09-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0363;;1,9663
15-09-2022;Gasolina Automotriz 93 (*);UTM/m3;6;0,2729;;6,2729
15-09-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3167;;5,6833
15-09-2022;Petróleo Diesel;UTM/m3;1,5;-2,3692;;-0,8692
15-09-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
15-09-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
22-09-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0783;;5,9217
22-09-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-0,9493;;5,0507
22-09-2022;Petróleo Diesel;UTM/m3;1,5;-1,9127;;-0,4127
22-09-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
22-09-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
29-09-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-0,935;;5,0650
29-09-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-1,9373;;4,0627
29-09-2022;Petróleo Diesel;UTM/m3;1,5;-2,0858;;-0,5858
29-09-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,034;;1,3660
29-09-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0517;;1,8783
06-10-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-1,7125;;4,2875
06-10-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,6044;;3,3956
06-10-2022;Petróleo Diesel;UTM/m3;1,5;-2,534;;-1,0340
06-10-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4617;;1,8617
06-10-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,7016;;2,6316
13-10-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-2,1019;;3,8981
13-10-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,6995;;3,3005
13-10-2022;Petróleo Diesel;UTM/m3;1,5;-2,9814;;-1,4814
13-10-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,5666;;1,9666
13-10-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,8609;;2,7909
20-10-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-2,4615;;3,5385
20-10-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,8542;;3,1458
20-10-2022;Petróleo Diesel;UTM/m3;1,5;-4,5722;;-3,0722
20-10-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,297;;1,6970
20-10-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4513;;2,3813
27-10-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-2,5491;;3,4509
27-10-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-3,0796;;2,9204
27-10-2022;Petróleo Diesel;UTM/m3;1,5;-5,3123;;-3,8123
27-10-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2748;;1,6748
27-10-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4176;;2,3476
03-11-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-2,2452;;3,7548
03-11-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,9015;;3,0985
03-11-2022;Petróleo Diesel;UTM/m3;1,5;-3,8952;;-2,3952
03-11-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,23;;1,6300
03-11-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,3495;;2,2795
10-11-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-1,601;;4,3990
10-11-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-2,2214;;3,7786
10-11-2022;Petróleo Diesel;UTM/m3;1,5;-3,0105;;-1,5105
10-11-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-1,5105;;-0,1105
10-11-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,114;;2,0440
17-11-2022;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4296;;5,5704
17-11-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-0,8431;;5,1569
17-11-2022;Petróleo Diesel;UTM/m3;1,5;-1,6135;;-0,1135
17-11-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
17-11-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
24-11-2022;Gasolina Automotriz 93 (*);UTM/m3;6;0,0667;;6,0667
24-11-2022;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2218;;5,7782
24-11-2022;Petróleo Diesel;UTM/m3;1,5;-0,7349;;0,7651
24-11-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1027;;1,2973
24-11-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1561;;1,7739
01-12-2022;Gasolina Automotriz 93 (*);UTM/m3;6;0,25;;6,2500
01-12-2022;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
01-12-2022;Petróleo Diesel;UTM/m3;1,5;-0,5092;;0,9908
01-12-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0099;;1,4099
01-12-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,015;;1,9450
08-12-2022;Gasolina Automotriz 93 (*);UTM/m3;6;1,1437;;7,1437
08-12-2022;Gasolina Automotriz 97 (*);UTM/m3;6;1,2389;;7,2389
08-12-2022;Petróleo Diesel;UTM/m3;1,5;0,69;;2,1900
08-12-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,3264;;1,7264
08-12-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,496;;2,4260
15-12-2022;Gasolina Automotriz 93 (*);UTM/m3;6;1,7316;;7,7316
15-12-2022;Gasolina Automotriz 97 (*);UTM/m3;6;1,9651;;7,9651
15-12-2022;Petróleo Diesel;UTM/m3;1,5;1,6425;;3,1425
15-12-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,6503;;2,0503
15-12-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,9881;;2,9181
22-12-2022;Gasolina Automotriz 93 (*);UTM/m3;6;2,129;;8,1290
22-12-2022;Gasolina Automotriz 97 (*);UTM/m3;6;2,5212;;8,5212
22-12-2022;Petróleo Diesel;UTM/m3;1,5;1,8944;;3,3944
22-12-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,5514;;1,9514
22-12-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,8379;;2,7679
29-12-2022;Gasolina Automotriz 93 (*);UTM/m3;6;1,6266;;7,6266
29-12-2022;Gasolina Automotriz 97 (*);UTM/m3;6;2,0718;;8,0718
29-12-2022;Petróleo Diesel;UTM/m3;1,5;1,2998;;2,7998
29-12-2022;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,5097;;1,9097
29-12-2022;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,7745;;2,7045
05-01-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,8381;;6,8381
05-01-2023;Gasolina Automotriz 97 (*);UTM/m3;6;1,2545;;7,2545
05-01-2023;Petróleo Diesel;UTM/m3;1,5;0,91;;2,4100
05-01-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,6768;;2,0768
05-01-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;1,0284;;2,9584
12-01-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,5826;;6,5826
12-01-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,88;;6,8800
12-01-2023;Petróleo Diesel;UTM/m3;1,5;1,1125;;2,6125
12-01-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,491;;1,8910
12-01-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,7461;;2,6761
19-01-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,8225;;6,8225
19-01-2023;Gasolina Automotriz 97 (*);UTM/m3;6;1,0026;;7,0026
19-01-2023;Petróleo Diesel;UTM/m3;1,5;1,7603;;3,2603
19-01-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2826;;1,6826
19-01-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4294;;2,3594
26-01-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
26-01-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,091;;6,0910
26-01-2023;Petróleo Diesel;UTM/m3;1,5;0,9431;;2,4431
26-01-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
26-01-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
02-02-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,393;;5,6070
02-02-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2829;;5,7171
02-02-2023;Petróleo Diesel;UTM/m3;1,5;0,8795;;2,3795
02-02-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,4806;;0,9194
02-02-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,7303;;1,1997
09-02-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,1438;;6,1438
09-02-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,2554;;6,2554
09-02-2023;Petróleo Diesel;UTM/m3;1,5;1,9054;;3,4054
09-02-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,4662;;0,9338
09-02-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,7084;;1,2216
16-02-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
16-02-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,0987;;6,0987
16-02-2023;Petróleo Diesel;UTM/m3;1,5;2,2633;;3,7633
16-02-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0292;;1,3708
16-02-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0444;;1,8856
23-02-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2101;;5,7899
23-02-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1034;;5,8966
23-02-2023;Petróleo Diesel;UTM/m3;1,5;2,3474;;3,8474
23-02-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0158;;1,4158
23-02-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,024;;1,9540
02-03-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1002;;5,8998
02-03-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,0078;;6,0078
02-03-2023;Petróleo Diesel;UTM/m3;1,5;2,3642;;3,8642
02-03-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,2322;;1,1678
02-03-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,3528;;1,5772
09-03-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
09-03-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
09-03-2023;Petróleo Diesel;UTM/m3;1,5;1,6968;;3,1968
09-03-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
09-03-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
16-03-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1103;;5,8897
16-03-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0412;;5,9588
16-03-2023;Petróleo Diesel;UTM/m3;1,5;1,8561;;3,3561
16-03-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0244;;1,3756
16-03-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0371;;1,8929
23-03-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1491;;5,8509
23-03-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0544;;5,9456
23-03-2023;Petróleo Diesel;UTM/m3;1,5;1,9865;;3,4865
23-03-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1145;;1,5145
23-03-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,174;;2,1040
30-03-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,1191;;6,1191
30-03-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,1146;;6,1146
30-03-2023;Petróleo Diesel;UTM/m3;1,5;2,0406;;3,5406
30-03-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,5063;;1,9063
30-03-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,7693;;2,6993
06-04-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,213;;6,2130
06-04-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,1767;;6,1767
06-04-2023;Petróleo Diesel;UTM/m3;1,5;2,3814;;3,8814
06-04-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4522;;1,8522
06-04-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,6871;;2,6171
13-04-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4058;;5,5942
13-04-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5814;;5,4186
13-04-2023;Petróleo Diesel;UTM/m3;1,5;2,1518;;3,6518
13-04-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1863;;1,5863
13-04-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,2831;;2,2131
20-04-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,6069;;5,3931
20-04-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,9777;;5,0223
20-04-2023;Petróleo Diesel;UTM/m3;1,5;1,8753;;3,3753
20-04-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1715;;1,5715
20-04-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,2606;;2,1906
27-04-2023;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1183;;5,8817
27-04-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6063;;5,3937
27-04-2023;Petróleo Diesel;UTM/m3;1,5;2,4166;;3,9166
27-04-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1256;;1,5256
27-04-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,1908;;2,1208
04-05-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,5904;;6,5904
04-05-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,2028;;6,2028
04-05-2023;Petróleo Diesel;UTM/m3;1,5;2,9022;;4,4022
04-05-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,3051;;1,7051
04-05-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,4636;;2,3936
11-05-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,7492;;6,7492
11-05-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,6008;;6,6008
11-05-2023;Petróleo Diesel;UTM/m3;1,5;3,1485;;4,6485
11-05-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2308;;1,6308
11-05-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,3507;;2,2807
18-05-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,9915;;6,9915
18-05-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,9722;;6,9722
18-05-2023;Petróleo Diesel;UTM/m3;1,5;3,3797;;4,8797
18-05-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4976;;1,8976
18-05-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,7561;;2,6861
25-05-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,7807;;6,7807
25-05-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,7725;;6,7725
25-05-2023;Petróleo Diesel;UTM/m3;1,5;3,226;;4,7260
25-05-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4697;;1,8697
25-05-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,7137;;2,6437
01-06-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
01-06-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
01-06-2023;Petróleo Diesel;UTM/m3;1,5;2,7888;;4,2888
01-06-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,5172;;1,9172
01-06-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,7859;;2,7159
08-06-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,007;;6,0070
08-06-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,0079;;6,0079
08-06-2023;Petróleo Diesel;UTM/m3;1,5;2,9005;;4,4005
08-06-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,6486;;2,0486
08-06-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,9855;;2,9155
15-06-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,238;;6,2380
15-06-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0,2514;;6,2514
15-06-2023;Petróleo Diesel;UTM/m3;1,5;3,082;;4,5820
15-06-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,6785;;2,0785
15-06-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;1,031;;2,9610
22-06-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
22-06-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
22-06-2023;Petróleo Diesel;UTM/m3;1,5;2,5809;;4,0809
22-06-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,344;;1,7440
22-06-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,5227;;2,4527
29-06-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,1389;;6,1389
29-06-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0276;;5,9724
29-06-2023;Petróleo Diesel;UTM/m3;1,5;2,4173;;3,9173
29-06-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,3622;;1,7622
29-06-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,5504;;2,4804
06-07-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0,1559;;6,1559
06-07-2023;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0237;;5,9763
06-07-2023;Petróleo Diesel;UTM/m3;1,5;2,2633;;3,7633
06-07-2023;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4372;;1,8372
06-07-2023;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m4;1,93;0,6643;;2,5943
13-07-2023;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
13-07-2023;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
13-07-2023;Petróleo Diesel;UTM/m3;1,5;2,0128;;3,5128
